,name,country,latitude,longitude,picture,caption,picture_url,picture_thumb,description,picture_url_local,picture_thumb_local,continent
<Almería_Cathedral>,Almería Cathedral,Spain,36.8387,-2.4672,Iglesia catedral de la encarnación.jpg,Foreshortened view of the Almería Cathedral,https://upload.wikimedia.org/wikipedia/commons/c/cb/Iglesia_catedral_de_la_encarnaci%C3%B3n.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Iglesia_catedral_de_la_encarnaci%C3%B3n.jpg/250px-Iglesia_catedral_de_la_encarnaci%C3%B3n.jpg,"The Cathedral of Almería (Spanish: Catedral de Almería), in full the Cathedral of the Incarnation of Almería (Spanish: Catedral de la Encarnación de Almería), is a Roman Catholic cathedral in the city of Almería, Andalusia. It is the seat of the Diocese of Almería.",00268.jpg,00269.jpg,Europe
<Church_of_the_Holy_Spirit_(Alcamo)>,Church of the Holy Spirit,Italy,37.9871,12.9636,Chiesa dello Spirito Santo (Alcamo).jpg,The façade,https://upload.wikimedia.org/wikipedia/commons/3/30/Chiesa_dello_Spirito_Santo_%28Alcamo%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Chiesa_dello_Spirito_Santo_%28Alcamo%29.jpg/250px-Chiesa_dello_Spirito_Santo_%28Alcamo%29.jpg,,00269.jpg,00270.jpg,Europe
<Baeza_Cathedral>,Baeza Cathedral,Spain,37.99277777777778,-3.468888888888889,"Baeza - Catedral, exteriores 01.jpg",Baeza Cathedral,https://upload.wikimedia.org/wikipedia/commons/5/53/Baeza_-_Catedral%2C_exteriores_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Baeza_-_Catedral%2C_exteriores_01.jpg/250px-Baeza_-_Catedral%2C_exteriores_01.jpg,"The Former Cathedral of Baeza (Spanish: Catedral de Baeza), or in full the Cathedral of the Assumption of the Virgin of Baeza (Spanish: Catedral de la Asunción de la Virgen) (?formerly Catedral de la Natividad de Nuestra Señora de Baeza), is a Roman Catholic church in Baeza, Andalusia, southern Spain.",00270.jpg,00271.jpg,Europe
<Temple_of_Apollo_(Syracuse)>,Temple of Apollo,Italy,37.0639,15.293,Syrakus - Tempio di Apollo.jpg,Temple of Apollo at Piazza Pancali,https://upload.wikimedia.org/wikipedia/commons/2/23/Syrakus_-_Tempio_di_Apollo.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Syrakus_-_Tempio_di_Apollo.jpg/250px-Syrakus_-_Tempio_di_Apollo.jpg,"The Temple of Apollo (Greek: Ἀπολλώνιον Apollonion) is one of the most important ancient Greek monuments on Ortygia, in front of the Piazza Pancali in Syracuse, Sicily, Italy.",00271.jpg,00272.jpg,Europe
"<Santa_Chiara,_Naples>",Santa Chiara,Italy,40.84649,14.253054999999998,Monastero di SantaChiaraNaples.jpg,Façade (right) and belltower of Santa Chiara.,https://upload.wikimedia.org/wikipedia/commons/d/d5/Monastero_di_SantaChiaraNaples.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Monastero_di_SantaChiaraNaples.jpg/250px-Monastero_di_SantaChiaraNaples.jpg,"Santa Chiara is a religious complex in Naples, Italy, that includes the Church of Santa Chiara, a monastery, tombs and an archeological museum. The Basilica church of Santa Chiara faces Via Benedetto Croce, which is the easternmost leg of Via Spaccanapoli. The church facade of Santa Chiara is diagonally across from the church of Gesù Nuovo.",00272.jpg,00273.jpg,Europe
<Modena_Cathedral>,Modena Cathedral,Italy,44.64625,10.925666666666665,Modena-Ghirlandina.jpg,The Cathedral with the Ghirlandina,https://upload.wikimedia.org/wikipedia/commons/6/6a/Modena-Ghirlandina.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Modena-Ghirlandina.jpg/250px-Modena-Ghirlandina.jpg,"Modena Cathedral (Italian: Cattedrale Metropolitana di Santa Maria Assunta e San Geminiano but colloquially known as simply Duomo di Modena) is a Roman Catholic cathedral in Modena, Italy, dedicated to the Assumption of the Virgin Mary and Saint Geminianus. Formerly the seat of the Diocese, later Archdiocese, of Modena, it has been since 1986 the archiepiscopal seat of the Archdiocese of Modena-Nonantola. Consecrated in 1184, it is an important Romanesque building in Europe, and along with its bell tower, the Torre della Ghirlandina, is designated as a World Heritage Site.",00273.jpg,00274.jpg,Europe
<Pamplona_Cathedral>,Pamplona Cathedral,Spain,42.819702777777785,-1.6409916666666666,Fachada catedral de pamplona.jpg,Pamplona Cathedral,https://upload.wikimedia.org/wikipedia/commons/a/a5/Fachada_catedral_de_pamplona.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Fachada_catedral_de_pamplona.jpg/250px-Fachada_catedral_de_pamplona.jpg,"Pamplona Cathedral (Santa María la Real) is a Roman Catholic church in the archdiocese of Pamplona, Spain. The current 15th century Gothic church replaced an older Romanesque one. Archaeological excavations have revealed the existence of another two earlier churches. The Neoclassical façade was designed by Ventura Rodríguez in 1783. It has a 13th-14th-century Gothic cloister that provides access to two other Gothic rooms: the Barbazan chapel and the refectory. The Mediaeval kings of Navarre were crowned and some also buried there. The Navarrese Cortes (Parliament) was held there during the early modern ages.",00274.jpg,00275.jpg,Europe
"<Greek_Orthodox_Church_of_the_Annunciation,_Manchester>",Greek Orthodox Church of the Annunciation,United Kingdom,53.506386,-2.2602526000000003,"Greek_Orthodox_Church_of_the_Annunciation,_Bury_New_Road,_Salford_-_geograph.org.uk_-_528483.jpg","The Greek Orthodox Church of the Annunciation in Salford, Greater Manchester is the oldest purpose-built Greek Orthodox Church in England",https://upload.wikimedia.org/wikipedia/commons/7/75/Greek_Orthodox_Church_of_the_Annunciation%2C_Bury_New_Road%2C_Salford_-_geograph.org.uk_-_528483.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Greek_Orthodox_Church_of_the_Annunciation%2C_Bury_New_Road%2C_Salford_-_geograph.org.uk_-_528483.jpg/250px-Greek_Orthodox_Church_of_the_Annunciation%2C_Bury_New_Road%2C_Salford_-_geograph.org.uk_-_528483.jpg,"The Greek Orthodox Church of the Annunciation, Manchester (Greek: Ιερός Ναός Ευαγγελισμού της Θεοτόκου) is a Greek Orthodox church in Salford, Greater Manchester. Completed in 1861 in a classical architectural style, it is the oldest purpose-built Greek Orthodox church in England and since 1980, a grade II listed building for its “special architectural or historic interest”. As of 2017 the church provides liturgies on Sundays and acts as a hub for a community of an estimated 2,500 Greek diaspora, particularly Greek Cypriots, British Cypriots and Greek students in Manchester.A church hall annexe is used for a Greek community school with over 100 pupils studying the culture of Greece, history of Greece and Greek language. The church hall is also used to celebrate events in the calendar of saints and the liturgical year such as Easter, Christmas and other traditions of the Eastern Orthodox Church.",00275.jpg,00276.jpg,Europe
<Stavronikita>,Stavronikita,Greece,40.26798333333333,24.27673333333333,Stavronikita Aug2006.jpg,Southeast view of the monastery,https://upload.wikimedia.org/wikipedia/commons/4/46/Stavronikita_Aug2006.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Stavronikita_Aug2006.jpg/250px-Stavronikita_Aug2006.jpg,"Stavronikita Monastery (Greek: Μονή Σταυρονικήτα, Moní Stavronikíta) is an Eastern Orthodox monastery at the monastic state of Mount Athos in Greece, dedicated to Saint Nicholas. It is built on top of a rock near the sea near the middle of the eastern shore of the Athonite Peninsula, located between the monasteries of Iviron and Pantokratoros. The site where the monastery is built was first used by Athonite monks as early as the 10th century. Stavronikita was the last to be officially consecrated as an Athonite monastery in 1536 and ranks fifteenth in the hierarchy of the Athonite monasteries and currently has 30 to 40 monks.",00276.jpg,00277.jpg,Europe
<Çelebi_Sultan_Mehmed_Mosque>,Çelebi Sultan Mehmed Mosque,Greece,41.349,26.4939,20100328 Bayezid Mosque Mehmed I Didymoteicho Evros Greece 1.jpg,"A view of the Çelebi Sultan Mehmed Mosque, Didymoteicho",https://upload.wikimedia.org/wikipedia/commons/b/b7/20100328_Bayezid_Mosque_Mehmed_I_Didymoteicho_Evros_Greece_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/20100328_Bayezid_Mosque_Mehmed_I_Didymoteicho_Evros_Greece_1.jpg/250px-20100328_Bayezid_Mosque_Mehmed_I_Didymoteicho_Evros_Greece_1.jpg,"The Çelebi Sultan Mehmed Mosque (Turkish: Çelebi Sultan Mehmed Camii; Greek: Τέμενος Μεχμέτ Α'), also known as the Bayezid Mosque (Τέμενος Βαγιαζήτ) and the Great Mosque (Turkish: Büyük Camii or Ulu Camii), is an early 15th-century Ottoman mosque in Didymoteicho, East Macedonia and Thrace, in the far northeast of Greece.",00277.jpg,00278.jpg,Europe
<Terrassa_Cathedral>,Terrassa Cathedral,Spain,41.56222222222222,2.0116666666666667,E108 Catedral del Sant Esperit.jpg,"Cathedral of the Holy Spirit, on the plaça Vella in Terrassa",https://upload.wikimedia.org/wikipedia/commons/a/af/E108_Catedral_del_Sant_Esperit.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/E108_Catedral_del_Sant_Esperit.jpg/250px-E108_Catedral_del_Sant_Esperit.jpg,"Terrassa Cathedral, or the Cathedral Basilica of the Holy Spirit (Catalan: Catedral de Terrassa, Catedral del Sant Esperit, Spanish: Catedral de Terrassa, Catedral del Espíritu Santo) is a Roman Catholic church located at the plaça Vella of Terrassa. It is the seat of the Diocese of Terrassa.",00278.jpg,00279.jpg,Europe
<Sanctuary_of_the_Blessed_Virgin_of_the_Holy_Rosary>,Sanctuary of the Blessed Virgin of the Holy Rosary,Italy,44.88333,10.18333,Basilica di Fontanellato.jpg,The sanctuary of the Virgin of Fonatanellato,https://upload.wikimedia.org/wikipedia/commons/0/04/Basilica_di_Fontanellato.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Basilica_di_Fontanellato.jpg/250px-Basilica_di_Fontanellato.jpg,"The Sanctuary of the Blessed Virgin of the Holy Rosary is a minor basilica in Fontanellato, Province of Parma, northern Italy. One can see the bell tower of the sanctuary near the Fidenza gate of the A1 autostrada. It is about 20 kilometres (12 mi) west of Parma.",00279.jpg,00280.jpg,Europe
<Fossanova_Abbey>,Fossanova Abbey,Italy,41.4381,13.1958,Fossanova.jpg,Abbey of Fossanova,https://upload.wikimedia.org/wikipedia/commons/8/86/Fossanova.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/Fossanova.jpg/250px-Fossanova.jpg,"Fossanova Abbey, earlier Fossa Nuova, is a church that was formerly a Cistercian abbey located near the railway-station of Priverno in Latina, Italy, about 100 kilometres (62 mi) south-east of Rome.",00280.jpg,00281.jpg,Europe
<Castle_of_Tarifa>,Castle of Tarifa,Spain,36.0117,-5.6027,Tarifa castillo.jpg,Castle of Tarifa,https://upload.wikimedia.org/wikipedia/commons/2/24/Tarifa_castillo.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Tarifa_castillo.jpg/250px-Tarifa_castillo.jpg,"The Castle of Tarifa (Spanish: Castillo de Tarifa), also known as Castle of Guzmán el Bueno (""Good Guzmán"", nickname of Alonso Pérez de Guzmán) or Castle of the Guzmáns (Alonso Pérez de Guzmán being the founder of the line from which the dukes of Medina Sidonia descend) is a castle in the coastal town of Tarifa in Spain.",00281.jpg,00282.jpg,Europe
<San_Paolo_Maggiore>,San Paolo Maggiore,Italy,40.851440000000004,14.256829999999999,NapoliSanPaoloMaggioreFacciata.jpg,Façade.,https://upload.wikimedia.org/wikipedia/commons/0/0e/NapoliSanPaoloMaggioreFacciata.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/NapoliSanPaoloMaggioreFacciata.jpg/250px-NapoliSanPaoloMaggioreFacciata.jpg,"San Paolo Maggiore is a basilica church in Naples, southern Italy, and the burial place of Gaetano Thiene, known as Saint Cajetan, founder of the Order of Clerics Regular (or Theatines). It is located on Piazza Gaetano, about 1-2 blocks north of Via dei Tribunali.",00282.jpg,00283.jpg,Europe
<Karakallou_Monastery>,Karakallou Monastery,Greece,40.2239,24.3083,Karakallou.jpg,External view of the monastery.,https://upload.wikimedia.org/wikipedia/commons/6/61/Karakallou.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Karakallou.jpg/250px-Karakallou.jpg,"The Karakallou Monastery (Greek: Μονή Καρακάλλου) is an Eastern Orthodox monastery at the monastic state of Mount Athos in Greece. It stands on the south-eastern side of the peninsula and ranks eleventh in the hierarchy of the Athonite monasteries. The monastery has 50 working monks, and its library holds 330 manuscripts, and about 3,000 printed books.",00283.jpg,00284.jpg,Europe
<Old_St._Peter's_Basilica>,Old St. Peter's Basilica,Vatican City,41.90222222222222,12.453333333333333,Basilica di San Pietro 1450.jpg,"19th-century drawing of St. Peter's Basilica as it is thought to have looked around 1450. The Vatican Obelisk is on the left, still standing on the spot where it was erected on the orders of the Emperor Caligula in 37 A.D.",https://upload.wikimedia.org/wikipedia/commons/d/df/Basilica_di_San_Pietro_1450.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Basilica_di_San_Pietro_1450.jpg/250px-Basilica_di_San_Pietro_1450.jpg,"Old St. Peter's Basilica was the building that stood, from the 4th to 16th centuries, where the new St. Peter's Basilica stands today in Vatican City. Construction of the basilica, built over the historical site of the Circus of Nero, began during the reign of Emperor Constantine I. The name ""old St. Peter's Basilica"" has been used since the construction of the current basilica to distinguish the two buildings.",00284.jpg,00285.jpg,Europe
"<Santo_Spirito,_Florence>",Santo Spirito,Italy,43.76727777777778,11.24825,"Chiesa Santo Spirito, Firenze.jpg",View of the Basilica.,https://upload.wikimedia.org/wikipedia/commons/6/6d/Chiesa_Santo_Spirito%2C_Firenze.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Chiesa_Santo_Spirito%2C_Firenze.jpg/250px-Chiesa_Santo_Spirito%2C_Firenze.jpg,"The Basilica di Santo Spirito (""Basilica of the Holy Spirit"") is a church in Florence, Italy. Usually referred to simply as Santo Spirito, it is located in the Oltrarno quarter, facing the square with the same name. The interior of the building – internal length 97 meters – is one of the preeminent examples of Renaissance architecture.",00285.jpg,00286.jpg,Europe
