,name,country,latitude,longitude,picture,caption,picture_url,picture_thumb,description,picture_url_local,picture_thumb_local,continent
<Nagdaha>,Nagdaha,Nepal,27.6246,85.3331,NagDaha (3544462830).jpg,Nagdaha Lake,https://upload.wikimedia.org/wikipedia/commons/0/01/NagDaha_%283544462830%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/NagDaha_%283544462830%29.jpg/250px-NagDaha_%283544462830%29.jpg,"Nagdaha is a lake in the Dhapakhel Village Development Committee (VDC) of Lalitpur District, in the Kathmandu Valley, Nepal.Like many other water bodies and physical features of Kathmandu, the Nagdaha is also steeped in legends. According to one, a male serpent resides in Taudaha and the resident serpent of Nagdaha is female. During the rainy season the male serpent, widely spoken of in ancient scriptures and oral history of Kathmandu as a serpent king, makes a journey to the town of Panauti in order to participate in a festival. It is said that he stays with the female serpent of Nagdaha on his way to and back from Panauti. This union of the nagas, mythical half serpent, half human beings, is followed by heavy rain.There is a statue of Nag at the north-western side of the lake.
Nagdaha is rich in aquatic wildlife. Many species of native fishes like barbs and snakeheads are abundant. This is also home to several bird species and is a great place for bird-watching. Black kite, Black drongo, Cattle egret, Oriental magpie robin, Common myna, Large-billed crow, Rose-ringed parakeet,Alexandrian Parakeet Common kingfisher, White-breasted kingfisher and Red-vented bulbul owlets more than 50 species are the resident birds. Several migratory species visit the lake in the summer and the winter. Some of the summer visitors are cuckoos,  White-breasted waterhen,Common Moorhen, little grebe & Greater painted snipe. Whereas some of the winter visitors are Eurasian coot, Ferruginous Pochard, Northern Shoveler, Mallard,Gadwall and Great cormorant. A pair of Garganey were spotted by some seniors and young birders on 20 June 2020 and the pair stayed in the lake for about a week,  Garganey are rare visitors, that was the first visit after 11 years in Kathmandu valley. Similarly, Lesser whistling duck, Little grebe is also a rare visitor in the valley.",00615.jpg,00617.jpg,Asia
<Lech_dl_Dragon>,Lech dl Dragon,Italy,46.53472222222222,11.805,Lech Dragon quater.jpg,Lake in 2005,https://upload.wikimedia.org/wikipedia/commons/6/6f/Lech_Dragon_quater.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Lech_Dragon_quater.jpg/250px-Lech_Dragon_quater.jpg,"Lech dl Dragon (Drachensee in German) is a proglacial lake in the Dolomites of South Tyrol, Italy. The lake is located on a ledge on the north side of the Sella Group. It is created periodically from the melting of a glacier that is hidden beneath the scree from the rock towers, above. 
The lake disappeared in the 1970s, reappeared in 2002, then disappeared in 2007. As of 2011, the lake contains water. 
The lake is named from a legend of the inhabitants of Val Gardena. The legend describes the screams of a dragon living in the area.",00616.jpg,00618.jpg,Europe
<Lake_Akan>,Lake Akan,Japan,43.45166666666667,144.09861111111113,Akanko.JPG,The view from Mount Oakan (July 2008),https://upload.wikimedia.org/wikipedia/commons/5/5e/Akanko.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Akanko.JPG/250px-Akanko.JPG,"Lake Akan (阿寒湖, Akan-ko) is a lake  in Kushiro, Hokkaidō, Japan. It is located in Akan National Park and is a Ramsar Site.",00617.jpg,00619.jpg,Asia
<Jazhincë_Lake>,Jazhincë Lake,Kosovo,42.1525,20.9934,Jazhincë Lake at night.jpg,"Jazhincë Lake, with Milky Way Galaxy background.",https://upload.wikimedia.org/wikipedia/commons/4/4d/Jazhinc%C3%AB_Lake_at_night.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Jazhinc%C3%AB_Lake_at_night.jpg/250px-Jazhinc%C3%AB_Lake_at_night.jpg,"Jazhincë Lake (Serbian: Велико Јажиначко језеро / Veliko Jažinačko jezero, Albanian: Liqeni Jazhincës) is a mountain lake in Kosovo, found in the eastern part of the Sharr Mountains. The lake is 2,180 m (7,152 ft) above sea level, just under the peak of Peskovi, which reaches a height of 2,651 m (8,698 ft).  Its maximum length is 125 m (410 ft) and its maximum width is 90 m (295 ft).  On some sides the lake is surrounded by large rocks which makes it ideal for animals to hide or live in.",00618.jpg,00620.jpg,Europe
<Wildsee_(Seefeld)>,Wildsee,Austria,47.32222,11.19083,Wildsee Seefeld 02.jpg,The Wildsee seen from the northwest,https://upload.wikimedia.org/wikipedia/commons/0/03/Wildsee_Seefeld_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Wildsee_Seefeld_02.jpg/250px-Wildsee_Seefeld_02.jpg,"The Wildsee, occasionally also called the Seefelder See (""Lake Seefeld""), is a lake near the Austrian resort of Seefeld in Tirol at the foot of the Gschwandtkopf (1,495 m). It has an area of 6.1 hectares and a maximum depth of 5.1 metres. The majority of the lake belongs to the municipality of Seefeld, its south and west shores are part of Reith bei Seefeld.
The lake is fed from the Haglbach, which rises below the col of the Seefelder Joch and empties into the lake in the southeast, and water from the bog of Reither Moor and other smaller springs. Its catchment area is just under 7 km². It is drained northwards by the Seebach which empties into the River Isar.
On the east shore of the lake are small beds of reed and sedge; on the west shore mixed forest runs down to the lake. South of the lake is the Reither Moor, a raised bog resulting from the silting up of the Wildsee in which mountain pine trees grow. The south shore and the Reither Moor are a nature reserve.
The Wildsee probably gave the village of Seefeld, first mentioned in 1022, its name. Emperor Maximilian I used it for fish farming and had lampreys introduced, which is why the lake also bore the name Lampretensee. The breeding of this fish, a prized delicacy at that time, only lasted for a few decades, however. Today, the Wildsee is a popular bathing lake with two beaches. According to limnological research, the lake has a low to medium nutrient content. Due to the bog-like character of the lake, visibility is only about 1 to 3 metres. In 2013 the water quality was classified as excellent.The Wildsee is threatened by silting up as a result of the sediment transported to it by the Haglbach. In future a pond will be excavated east of Innsbrucker Straße in order to trap the sediment. There is also discussion about enlarging the lake.",00619.jpg,00621.jpg,Europe
<Huachucocha_(Ancash)>,Huachucocha,Peru,-9.1675,-77.23527777777778,Laguna Huachucocha.jpg,Huachucocha as seen from the east,https://upload.wikimedia.org/wikipedia/commons/4/47/Laguna_Huachucocha.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Laguna_Huachucocha.jpg/250px-Laguna_Huachucocha.jpg,"Huachucocha or Huachococha (possibly from Quechua wachu furrow slice, ridge turned up by the plough between two furrows / row, qucha lake,) is a lake in Peru east of the Cordillera Blanca at a mountain of the same name. It is situated in the Ancash Region, Carlos Fermín Fitzcarrald Province, San Luis District.The mountain named Huachucocha lies north of the lake at 9°09′41″S 77°13′58″W. It reaches a height of about 4,400 m (14,436 ft) above sea level.",00620.jpg,00622.jpg,South America
<Guraletschsee>,Guraletschsee,Switzerland,46.56100000000001,9.1376,Vals Lakes Hike Switzerland Guraletschsee.jpg,Lake with Guraletschhorn,https://upload.wikimedia.org/wikipedia/commons/7/73/Vals_Lakes_Hike_Switzerland_Guraletschsee.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Vals_Lakes_Hike_Switzerland_Guraletschsee.jpg/250px-Vals_Lakes_Hike_Switzerland_Guraletschsee.jpg,"Guraletschsee is a lake above Vals in the canton of Grisons, Switzerland. The lake lies entirely on territory of the municipality of Vals.
The water from the lake runs down north and is suspected to be divertet to Lake Zervreila at the level of its dam.
A popular hike starts at Zervreila, passes the three remote lakes Guraletschsee, Amperveilsee and Selvasee and descends via Selva Alp to Vals. Vals is famous for its spa, designed by Peter Zumthor.",00621.jpg,00623.jpg,Europe
<Walker_Lake_(Nevada)>,Walker Lake,United States,38.69222222222222,-118.73611111111113,Aerial View of Walker Lake (Nevada).jpg,Walker Lake with Hawthorne Army Depot in the foreground,https://upload.wikimedia.org/wikipedia/commons/7/7d/Aerial_View_of_Walker_Lake_%28Nevada%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Aerial_View_of_Walker_Lake_%28Nevada%29.jpg/250px-Aerial_View_of_Walker_Lake_%28Nevada%29.jpg,"Walker Lake is a natural lake, in the Great Basin in western Nevada in the United States. It is 11 mi (17 km) long and 5 mi (8 km) wide, in northwestern Mineral County along the east side of the Wassuk Range, about 75 mi (120 km) southeast of Reno.  The lake is fed from the north by the Walker River and has no natural outlet except absorption and evaporation. The community of Walker Lake, Nevada, is found along the southwest shore.
The lakebed is a remnant of prehistoric Lake Lahontan that covered much of northwestern Nevada during the ice age.  Although the ancient history of Walker Lake has been extensively studied by researchers seeking to establish a climatic timeline for the region as part of the Yucca Mountain Nuclear Waste Repository study, this research has raised many puzzling questions.  Unlike Pyramid Lake, the lake itself has dried up several times since the end of the Pleistocene, probably due to natural diversions of the Walker River into the Carson Sink approximately 2,100 years ago.  Also, this research found no evidence that the Walker Lake basin contained water during the Lake Lahontan highstand, although based on the surface elevation of the highstand evidenced elsewhere in the region it must have.
Walker Lake is the namesake of the geological trough in which it sits, and which extends from Oregon to Death Valley and beyond, the Walker Lane. It was named after Joseph R. Walker, a mountain man who scouted the area with John C. Frémont in the 1840s.The area around the lake has long been inhabited by the Paiute.  Beginning in the mid-19th century, the introduction of agriculture upstream of Walker Lake has resulted in the water from the Walker River and its tributaries being diverted for irrigation.  These diversions have resulted in a severe drop in the level of the lake. Upstream water users have exploited the Walker River for profit, resulting in the destruction of Walker Lake. According to the USGS, the level dropped approximately 181 ft (55 m) between 1882 and 2016.  By June, 2016, the lake level was 3,909 feet above sea level.  This is the lowest lake elevation since measurement began in 1882.

The lower level of the lake has resulted in a higher concentration of total dissolved solids (TDS).  As of the spring of 2016, the TDS concentration had reached 26 g/L, well above the lethal limit for most of the native fish species throughout much of the lake.  Lahontan cutthroat trout no longer occur in the lake and recent work by researchers indicates that the lake's tui chub have declined dramatically and may soon disappear as the salinity levels are lethal to tui chub eggs and young chubs.  The decline of the lake's fishery is having a dramatic impact on the species of birds using the lake.  By 2009, the town of Hawthorne canceled its Loon Festival because the lake, once a major stopover point for migratory loons, could no longer provide enough chub and other small fish to attract many loons.",00622.jpg,00624.jpg,North America
<Great_Slave_Lake>,Great Slave Lake,Canada,61.66666666666666,-114.0,Canada.A2002160.1920.721.250m.jpg,NASA photo of Great Slave Lake and Lake Athabasca,https://upload.wikimedia.org/wikipedia/commons/e/ec/Canada.A2002160.1920.721.250m.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Canada.A2002160.1920.721.250m.jpg/250px-Canada.A2002160.1920.721.250m.jpg,"Great Slave Lake (French: Grand lac des Esclaves) is the second-largest lake in the Northwest Territories of Canada (after Great Bear Lake), the deepest lake in North America at 614 metres (336 fathoms; 2,014 ft), and the tenth-largest lake in the world. It is 469 km (291 mi) long and 20 to 203 km (12 to 126 mi) wide. It covers an area of 27,200 km2 (10,502 sq mi) in the southern part of the territory. Its given volume ranges from 1,070 km3 (260 cu mi) to 1,580 km3 (380 cu mi) and up to 2,088 km3 (501 cu mi) making it the 10th or 12th largest by volume.
The lake shares its name with the First Nations peoples called Slavey of the Dene family by their enemies the Cree. Towns situated on the lake include Yellowknife, Hay River, Behchokǫ̀, Fort Resolution, Łutselk'e, Hay River Reserve, Dettah, and Ndilǫ. The only community in the East Arm is Łutselk'e, a hamlet of about 350 people, largely Chipewyan Indigenous peoples of the Dene Nation, and the abandoned winter camp and Hudson's Bay Company post, Fort Reliance. Along the south shore, east of Hay River is the abandoned Pine Point Mine and the company town of Pine Point.",00623.jpg,00625.jpg,North America
<Rahajärvi>,Rahajärvi,Finland,68.75,27.41666666666667,Rahajärvi Aviaispäältä katsottuna.JPG,The view from above Rahajärvi,https://upload.wikimedia.org/wikipedia/commons/c/cb/Rahaj%C3%A4rvi_Aviaisp%C3%A4%C3%A4lt%C3%A4_katsottuna.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Rahaj%C3%A4rvi_Aviaisp%C3%A4%C3%A4lt%C3%A4_katsottuna.JPG/250px-Rahaj%C3%A4rvi_Aviaisp%C3%A4%C3%A4lt%C3%A4_katsottuna.JPG,Rahajärvi (also: Raahajärvi) is a medium-sized lake in the Paatsjoki main catchment area. It is located in the municipality of Inari in the region Lapland in Finland. The lake has major and minor part. It is situated near the Finnish National Road 4.,00624.jpg,00626.jpg,Europe
<Lake_Bangweulu>,Lake Bangweulu,Zambia,-11.083333333333336,29.75,Bangweulu Swamps.jpg,The Bangweulu Swamps in the dry season,https://upload.wikimedia.org/wikipedia/commons/3/36/Bangweulu_Swamps.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Bangweulu_Swamps.jpg/250px-Bangweulu_Swamps.jpg,"Bangweulu — 'where the water sky meets the sky' — is one of the world's great wetland systems, comprising Lake Bangweulu, the Bangweulu Swamps and the Bangweulu Flats or floodplain. Situated in the upper Congo River basin in Zambia, the Bangweulu system covers an almost completely flat area roughly the size of Connecticut or East Anglia, at an elevation of 1,140 m straddling Zambia's Luapula Province and Northern Province. It is crucial to the economy and biodiversity of northern Zambia, and to the birdlife of a much larger region, and faces environmental stress and conservation issues.With a long axis of 75 km and a width of up to 40 km, Lake Bangweulu's permanent open water surface is about 3,000 km², which expands when its swamps and floodplains are in flood at the end of the rainy season in May. The combined area of the lake and wetlands reaches 15,000 km². The lake has an average depth of only 4 m.The Bangweulu system is fed by about seventeen rivers of which the Chambeshi (the source of the Congo River) is the largest, and is drained  by the Luapula River.",00625.jpg,00627.jpg,Africa
